	X222	X223	X224	X225	X226	X228	X230	X231	X232	X233	X234	X235	X236	X237	X238	X239	X240	X241	X242	X243	X244	X245	X246	X247	X248	X249	X250
fOTU_590	0	0	0	138.35971	11417.11378	0	0	4115.40524	8626.883928	8570.630661	2701.607085	7431.422228	589.0877803	554.6573982	779.5984868	1288.932496	866.265284	1455.643924	0	405.5159241	0	321.2375142	453.5819529	0	890.6770756	0	123.3486057
fOTU_229	402.0783383	2601.848986	0	2075.395651	661.8616687	4380.988026	281.1841376	6173.10786	5463.693154	3599.664877	2456.006441	9458.173745	15610.82618	7210.546177	3118.393947	13441.7246	14509.94351	3639.10981	893.194675	30819.21023	1291.580301	5139.800227	151.1939843	0	2078.24651	1097.919171	123.3486057
fOTU_66	0	0	1057.234865	0	330.9308343	625.8554323	0	342.9504366	0	0	491.2012881	0	8836.316704	3882.601788	7016.386381	16203.7228	17975.00464	6550.397658	15184.30948	79481.12112	83694.40352	40797.1643	2872.685701	1895.166224	593.784717	4940.63627	11471.42033
fOTU_752	0	433.6414976	0	0	1985.585006	0	281.1841376	1028.85131	1150.25119	1714.126132	8596.022543	1182.271718	0	5546.573982	779.5984868	736.5328546	0	0	127.5992393	0	0	3533.612656	604.7759371	0	296.8923585	1097.919171	493.3944226
fOTU_192	0	0	0	0	0	0	0	0	0	0	0	0	1178.175561	2773.286991	779.5984868	4603.330341	1949.096889	485.2146413	382.7977179	405.5159241	0	1606.187571	0	315.8610373	0	548.9595855	0
fOTU_580	0	0	0	0	4467.566264	1251.710865	4780.130339	0	1725.376786	514.2378396	491.2012881	168.8959597	0	0	519.7323245	184.1332137	0	0	0	0	0	0	14817.01046	4106.193485	1484.461793	548.9595855	0
fOTU_112	2010.391691	650.4622464	0	0	1323.723337	0	0	2057.70262	8051.758333	0	982.4025763	1857.855557	0	0	0	1841.332137	3681.627457	242.6073207	0	0	1033.264241	321.2375142	0	0	0	548.9595855	123.3486057
fOTU_417	1206.235015	0	0	0	0	0	0	0	287.5627976	0	0	0	0	554.6573982	519.7323245	2209.598564	1515.964247	1698.251245	1403.591632	17842.70066	1033.264241	1606.187571	11037.16085	8528.248008	3859.600661	3293.757513	616.7430283
fOTU_2210	1608.313353	2168.207488	0	41092.83388	0	625.8554323	0	0	3450.753571	0	245.6006441	506.6878792	294.5438901	0	2338.79546	184.1332137	649.698963	0	0	0	0	0	0	0	0	0	0
fOTU_428	0	216.8207488	0	0	0	0	421.7762064	342.9504366	0	0	0	675.5838389	0	554.6573982	0	0	1299.397926	242.6073207	1786.38935	3244.127392	1808.212422	2248.662599	0	0	8016.09368	548.9595855	0
fOTU_338	0	0	0	0	16546.54172	625.8554323	0	5144.25655	575.1255952	171.4126132	736.8019322	168.8959597	0	0	0	368.2664273	0	0	0	0	0	0	0	0	0	0	0
fOTU_700	0	216.8207488	0	0	1323.723337	0	0	0	0	1885.538745	982.4025763	0	0	0	0	368.2664273	216.566321	0	0	0	0	0	151.1939843	0	0	548.9595855	0
fOTU_999	1206.235015	1951.386739	0	0	496.3962515	0	281.1841376	10288.5131	9777.135118	8742.043274	39541.7037	11484.92526	0	0	0	0	649.698963	0	0	0	0	0	0	0	0	0	0
fOTU_392	0	0	0	0	0	0	0	0	0	0	0	0	883.6316704	554.6573982	0	184.1332137	216.566321	242.6073207	2807.183264	0	0	0	0	31270.2427	0	2744.797928	0
fOTU_1733	6433.253413	16695.19766	0	0	661.8616687	0	0	685.9008733	67289.69464	0	1473.603864	7769.214147	0	0	0	552.399641	0	0	0	0	0	0	4082.237576	0	0	3293.757513	0
fOTU_364	0	1951.386739	0	0	165.4654172	0	0	0	0	0	0	168.8959597	0	0	0	184.1332137	866.265284	727.821962	0	1216.547772	0	1284.950057	1209.551874	1263.444149	0	548.9595855	0
fOTU_409	3216.626706	8456.009203	1057.234865	1245.23739	0	0	421.7762064	26407.18362	3738.316369	3428.252264	491.2012881	0	2650.895011	3327.944389	1559.196974	1473.065709	1082.831605	3396.502489	2807.183264	8921.350329	1549.896361	9958.36294	0	0	593.784717	0	0
fOTU_6910	0	0	0	0	496.3962515	0	1265.328619	685.9008733	2875.627976	2228.363972	5403.21417	1351.167678	0	554.6573982	0	0	433.132642	0	0	0	0	0	0	0	0	0	0
fOTU_356	0	216.8207488	0	0	6453.15127	0	0	6173.10786	12365.2003	7713.567595	5157.613526	39690.55054	4123.614462	1663.972195	519.7323245	920.6660683	3031.928494	485.2146413	382.7977179	2027.57962	0	321.2375142	1511.939843	0	0	548.9595855	0
fOTU_219	0	0	616.7203382	0	330.9308343	0	0	0	0	0	491.2012881	0	0	554.6573982	7795.984868	10495.59318	2165.66321	4124.324451	1403.591632	2433.095544	1808.212422	7388.462827	0	315.8610373	890.6770756	0	1726.880479
fOTU_195	0	0	0	0	0	0	0	0	0	0	0	0	5007.246132	0	7016.386381	1104.799282	1732.530568	11887.75871	26157.84405	16220.63696	14207.38331	39190.97673	76957.738	85914.20215	32064.37472	142729.4922	55260.17533
fOTU_393	0	19947.50889	0	0	1489.188755	625.8554323	281.1841376	0	0	342.8252264	1719.204509	5404.670711	0	0	1559.196974	552.399641	216.566321	0	127.5992393	0	0	0	0	0	0	0	0
fOTU_576	0	0	969.13196	0	0	0	0	0	0	0	0	0	0	554.6573982	1299.330811	184.1332137	1732.530568	32266.77365	52570.88659	201135.8983	68970.38809	66174.92793	907.1639057	0	0	7136.474612	0
fOTU_617	0	0	0	0	3474.773761	3129.277161	2108.881032	13718.01747	6901.507142	10113.34418	4912.012881	9627.069704	63326.93638	8319.860974	12733.44195	2025.46535	46561.75901	23775.51743	43256.14212	108272.7517	2583.160602	1927.425085	7559.699214	6001.359709	13657.04849	12077.11088	8511.05379
fOTU_509	0	0	0	0	0	0	0	0	0	0	0	0	1767.263341	0	779.5984868	0	433.132642	1940.858565	255.1984786	2838.611468	516.6321205	3533.612656	5745.371403	315.8610373	1484.461793	0	0
fOTU_186	0	216.8207488	0	0	0	0	0	0	1150.25119	0	0	1520.063638	294.5438901	0	779.5984868	6260.529264	11478.01501	485.2146413	1275.992393	0	8524.429988	1606.187571	0	1579.305187	1187.569434	1097.919171	1233.486057
fOTU_906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216.566321	1213.036603	893.194675	405.5159241	0	1927.425085	2872.685701	2842.749336	4453.385378	2744.797928	2096.926296
fOTU_2445	0	216.8207488	0	0	1654.654172	0	2249.473101	5144.25655	0	2056.951359	2701.607085	0	883.6316704	554.6573982	0	0	0	0	0	811.0318481	0	0	0	0	0	0	0
fOTU_1305	0	216.8207488	0	0	9596.994196	4380.988026	4920.722407	9945.562663	10927.38631	24683.4163	12525.63285	4053.503033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_1203	0	0	0	0	0	0	0	342.9504366	0	342.8252264	0	0	80115.93812	14975.74975	25986.61623	44928.50413	11911.14765	0	2169.187068	405.5159241	0	0	0	0	0	0	246.6972113
fOTU_1361	3216.626706	10624.21669	440.5145273	0	0	0	0	0	0	1199.888292	15472.84058	0	0	554.6573982	0	184.1332137	0	0	255.1984786	0	1291.580301	0	0	947.583112	0	1646.878757	0
fOTU_212	6031.175074	650.4622464	0	0	827.3270859	625.8554323	1546.512757	2057.70262	6613.944345	171.4126132	1473.603864	168.8959597	0	0	0	0	0	0	0	405.5159241	0	1606.187571	302.3879686	315.8610373	0	1097.919171	246.6972113
fOTU_516	0	650.4622464	0	0	0	0	0	0	0	0	0	0	3239.982792	0	0	184.1332137	866.265284	0	637.9961965	0	516.6321205	0	0	0	0	548.9595855	370.045817
fOTU_238	0	0	0	138.35971	4963.962515	0	2952.433444	8573.760916	9489.572321	2056.951359	3192.808373	6924.734349	19145.35286	2218.629593	7016.386381	7733.594973	85327.13047	17225.11977	13142.72165	14598.57327	13949.06725	26020.23865	17538.50218	11370.99734	7422.308963	41171.96891	2466.972113
fOTU_1110	0	0	0	0	0	0	562.3682751	0	14953.26548	0	491.2012881	6586.942429	0	1109.314796	0	0	0	0	0	0	1033.264241	642.4750284	0	0	296.8923585	0	246.6972113
fOTU_708	0	433.6414976	1673.955204	12175.65448	16050.14547	1251.710865	3374.209651	5487.206986	26455.77738	8056.392821	7613.619966	9289.277785	7658.141144	3882.601788	259.8661623	2393.731777	16025.90775	11645.15139	1148.393154	34063.33762	258.3160602	321.2375142	0	315.8610373	296.8923585	15370.86839	0
fOTU_5144	0	0	0	0	0	0	0	0	0	0	0	0	0	1109.314796	0	368.2664273	216.566321	1455.643924	765.5954357	10543.41403	1033.264241	10600.83797	0	0	0	548.9595855	0
fOTU_287	804.1566766	0	0	0	2316.51584	1877.566297	702.9603439	0	3450.753571	1714.126132	5157.613526	844.4797986	0	0	0	0	216.566321	0	0	0	0	0	0	0	0	0	0
fOTU_522	0	0	0	0	0	0	0	342.9504366	0	0	0	168.8959597	294.5438901	0	259.8661623	0	0	242.6073207	127.5992393	811.0318481	0	0	0	315.8610373	0	0	0
fOTU_857	0	433.6414976	0	0	165.4654172	4380.988026	1968.288963	342.9504366	1437.813988	5313.79101	4420.811593	2195.647476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_385	0	0	0	0	661.8616687	0	0	0	0	685.6504528	0	0	2650.895011	0	0	0	0	81516.05974	96720.22338	159367.7582	152406.4755	138132.1311	0	0	0	18664.62591	0
fOTU_1373	0	0	0	0	0	0	0	0	0	0	0	0	589.0877803	1663.972195	1039.464649	184.1332137	216.566321	0	0	3649.643317	516.6321205	0	0	0	296.8923585	0	0
fOTU_1256	0	0	0	0	0	1251.710865	2952.433444	342.9504366	4601.004762	4970.965783	2456.006441	844.4797986	0	0	0	0	0	0	0	0	0	0	6350.14734	0	0	0	0
fOTU_620	0	433.6414976	0	0	0	625.8554323	0	1714.752183	0	514.2378396	736.8019322	337.7919195	0	0	2338.79546	552.399641	0	0	0	0	0	0	0	0	0	0	0
fOTU_1059	804.1566766	1084.103744	0	0	330.9308343	0	0	0	0	0	245.6006441	0	0	0	0	0	0	0	0	0	0	0	151.1939843	315.8610373	593.784717	548.9595855	370.045817
fOTU_722	10051.95846	433.6414976	0	0	1654.654172	0	0	0	0	0	491.2012881	0	2945.438901	5546.573982	0	552.399641	866.265284	485.2146413	0	811.0318481	0	0	0	0	296.8923585	0	493.3944226
fOTU_1409	0	0	0	0	0	1251.710865	0	0	287.5627976	0	245.6006441	0	883.6316704	0	0	0	0	485.2146413	0	4460.675165	258.3160602	321.2375142	755.9699214	0	0	0	0
fOTU_1937	0	0	0	0	0	0	0	0	0	0	0	0	294.5438901	9983.833168	1039.464649	10311.45996	216.566321	3396.502489	510.3969572	0	1808.212422	4176.087685	3628.655623	38219.18552	11875.69434	23056.30259	2466.972113
fOTU_1927	0	433.6414976	0	0	0	625.8554323	562.3682751	685.9008733	1150.25119	342.8252264	491.2012881	0	589.0877803	0	259.8661623	0	1082.831605	485.2146413	0	0	0	321.2375142	0	0	296.8923585	0	0
fOTU_433	0	433.6414976	0	0	165.4654172	0	0	0	0	0	0	0	0	0	519.7323245	736.5328546	433.132642	1940.858565	2296.786307	5271.707013	8266.113928	8673.412883	151.1939843	2211.027261	15438.40264	548.9595855	1973.577691
fOTU_1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552.399641	0	0	637.9961965	2433.095544	1033.264241	2891.137628	604.7759371	0	0	548.9595855	493.3944226
fOTU_538	0	1734.56599	88.10290546	0	2812.912092	6258.554323	1827.696894	4801.306113	12077.6375	22969.29017	23086.46054	13004.9889	294.5438901	1663.972195	0	736.5328546	1299.397926	242.6073207	893.194675	0	0	0	0	0	0	0	0
fOTU_1844	0	3469.131981	0	0	2151.050423	3755.132594	1124.73655	12689.16616	6038.81875	3771.077491	7368.019322	18578.55557	8247.228924	554.6573982	1559.196974	1288.932496	6713.555951	0	0	405.5159241	516.6321205	3854.85017	0	0	0	0	0
fOTU_1264	0	0	528.6174327	0	0	0	0	0	0	0	0	0	2356.351121	554.6573982	7536.118706	10311.45996	5630.724346	970.4292827	16077.50415	26764.05099	6974.533627	25377.76362	151.1939843	0	7125.416605	3293.757513	9374.49403
fOTU_1941	3618.705045	2168.207488	264.3087164	691.7985502	661.8616687	1251.710865	843.5524127	342.9504366	862.6883928	342.8252264	1719.204509	337.7919195	0	2773.286991	0	7549.46176	0	0	0	0	0	0	0	0	0	0	0
fOTU_745	804.1566766	0	0	0	0	3129.277161	140.5920688	0	0	0	0	168.8959597	2650.895011	0	170472.2024	9390.793896	8012.953877	0	255.1984786	0	2324.844542	0	0	0	0	0	0
fOTU_2373	0	13659.70717	0	0	330.9308343	625.8554323	0	0	17253.76786	1199.888292	245.6006441	1351.167678	12665.38728	0	2858.527785	920.6660683	1082.831605	242.6073207	765.5954357	811.0318481	4391.373024	14776.92565	151.1939843	631.7220746	0	548.9595855	0
fOTU_546	2412.47003	2385.028237	0	0	5460.358767	2503.421729	2390.065169	0	575.1255952	4113.902717	1964.805153	0	883.6316704	6101.231381	0	3130.264632	1949.096889	1213.036603	2424.385547	1216.547772	0	1927.425085	4384.625544	631.7220746	1484.461793	2195.838342	246.6972113
fOTU_1874	0	3469.131981	0	0	1158.25792	1251.710865	1687.104825	0	10352.26071	514.2378396	1964.805153	4222.398993	0	554.6573982	2598.661623	368.2664273	216.566321	0	382.7977179	2838.611468	258.3160602	642.4750284	453.5819529	2211.027261	2078.24651	27447.97928	5057.292832
fOTU_1566	0	6070.980966	0	0	3309.308343	3755.132594	7732.563783	2057.70262	3163.190774	1885.538745	7859.22061	6080.25455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_889	402.0783383	216.8207488	0	0	0	0	0	0	0	0	0	168.8959597	0	0	0	184.1332137	866.265284	0	0	811.0318481	258.3160602	0	302.3879686	0	0	548.9595855	246.6972113
fOTU_577	1608.313353	0	0	0	2481.981258	11265.39778	3233.617582	2057.70262	1725.376786	3771.077491	491.2012881	18240.76365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_966	0	2601.848986	0	0	1654.654172	2503.421729	3936.577926	0	7764.195535	1542.713519	0	6249.15051	589.0877803	3882.601788	259.8661623	184.1332137	1949.096889	970.4292827	0	3244.127392	2583.160602	2248.662599	302.3879686	1579.305187	0	548.9595855	123.3486057
fOTU_917	0	0	0	0	0	0	0	0	0	0	245.6006441	0	0	0	1299.330811	0	0	727.821962	1020.793914	0	0	25056.52611	0	15161.32979	593.784717	0	493.3944226
fOTU_2384	0	216.8207488	0	0	0	0	0	0	0	0	0	0	589.0877803	0	0	0	866.265284	242.6073207	637.9961965	1216.547772	774.9481807	642.4750284	0	0	296.8923585	548.9595855	0
fOTU_2033	804.1566766	8672.829952	0	1937.035941	827.3270859	0	0	0	0	171.4126132	0	0	0	0	0	0	1082.831605	0	25009.4509	0	0	0	0	0	0	548.9595855	0
fOTU_5792	0	0	0	0	0	0	843.5524127	0	0	342.8252264	1719.204509	0	0	0	0	0	216.566321	0	0	1216.547772	0	0	302.3879686	1579.305187	890.6770756	0	1110.137451
fOTU_1672	0	0	0	0	0	0	0	0	0	0	0	506.6878792	589.0877803	64340.2582	0	2209.598564	866.265284	0	127.5992393	405.5159241	0	963.7125426	0	0	0	548.9595855	0
fOTU_1038	0	0	0	0	0	0	0	342.9504366	0	171.4126132	245.6006441	2195.647476	8247.228924	4991.916584	2338.79546	13994.12424	3898.193778	1940.858565	255.1984786	3649.643317	1291.580301	38869.73922	0	315.8610373	0	0	123.3486057
fOTU_1265	0	0	0	0	661.8616687	0	0	2400.653057	575.1255952	0	491.2012881	0	294.5438901	554.6573982	259.8661623	368.2664273	866.265284	727.821962	0	0	0	642.4750284	0	0	0	0	0
fOTU_1633	0	0	0	0	0	0	0	0	0	0	0	0	0	1109.314796	0	1104.799282	866.265284	485.2146413	510.3969572	811.0318481	1808.212422	1927.425085	453.5819529	631.7220746	890.6770756	3293.757513	1726.880479
fOTU_853	0	433.6414976	0	0	165.4654172	0	0	0	0	0	245.6006441	0	0	1663.972195	0	736.5328546	216.566321	0	127.5992393	1216.547772	0	321.2375142	151.1939843	0	0	0	0
fOTU_4608	0	3035.490483	0	6641.266082	1323.723337	0	2108.881032	2743.603493	1437.813988	1199.888292	736.8019322	1351.167678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_1342	0	0	0	0	0	0	0	0	0	0	0	0	1767.263341	0	4157.858596	2946.131418	0	0	0	405.5159241	24281.70966	963.7125426	4384.625544	0	26126.52755	27447.97928	11594.76893
fOTU_2248	0	0	0	0	0	0	0	0	0	0	0	0	589.0877803	3882.601788	0	2025.46535	6280.423309	1455.643924	2424.385547	11759.9618	0	3854.85017	19806.41194	11055.13631	5640.954812	6038.555441	0
fOTU_1097	0	35124.96131	0	0	496.3962515	4380.988026	1265.328619	342.9504366	2012.939583	3428.252264	5403.21417	0	0	1109.314796	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_1590	0	2168.207488	0	0	3474.773761	0	1265.328619	1714.752183	1725.376786	2228.363972	2456.006441	168.8959597	294.5438901	554.6573982	519.7323245	1657.198923	8879.219161	2911.287848	255.1984786	13787.54142	6716.217566	3854.85017	0	0	0	0	0
fOTU_7830	0	0	0	0	0	0	0	0	287.5627976	0	0	0	0	0	0	0	2382.229531	2668.680527	1403.591632	1216.547772	258.3160602	0	0	1263.444149	0	548.9595855	0
fOTU_1329	1206.235015	0	0	0	0	0	0	0	0	342.8252264	0	0	589.0877803	0	1559.196974	184.1332137	433.132642	0	637.9961965	811.0318481	0	1927.425085	0	947.583112	593.784717	0	0
fOTU_3497	402.0783383	0	264.3087164	0	0	2503.421729	0	0	0	0	0	0	0	0	259.8661623	184.1332137	0	727.821962	1658.790111	0	0	321.2375142	0	0	0	1097.919171	1233.486057
fOTU_4143	804.1566766	1300.924493	0	691.7985502	0	0	562.3682751	342.9504366	0	685.6504528	245.6006441	506.6878792	883.6316704	554.6573982	0	920.6660683	1949.096889	1698.251245	382.7977179	0	0	321.2375142	0	0	0	0	0
fOTU_1120	0	0	0	4565.870431	0	0	0	0	0	0	0	0	10898.12394	8874.518372	9355.181842	23753.18456	73415.98282	6065.183017	3317.580222	15815.12104	18082.12422	4497.325199	302.3879686	2842.749336	593.784717	0	0
fOTU_1782	0	0	0	0	0	3129.277161	562.3682751	0	0	0	0	0	0	0	3897.992434	3130.264632	25987.95852	9704.292827	8293.950554	1216.547772	10074.32635	5782.275256	0	0	0	548.9595855	0
fOTU_6513	0	0	0	0	0	0	0	0	0	0	0	0	0	554.6573982	519.7323245	736.5328546	216.566321	727.821962	893.194675	1622.063696	0	642.4750284	151.1939843	315.8610373	890.6770756	548.9595855	0
fOTU_1556	1608.313353	0	0	0	0	0	0	0	0	0	0	0	2945.438901	5546.573982	1039.464649	6997.062119	2165.66321	970.4292827	255.1984786	1622.063696	1808.212422	1284.950057	3779.849607	3790.332448	2078.24651	1646.878757	493.3944226
fOTU_2722	0	0	0	0	0	0	0	0	1150.25119	0	6140.016102	675.5838389	1472.719451	1663.972195	779.5984868	2025.46535	649.698963	242.6073207	765.5954357	2838.611468	2066.528482	321.2375142	0	1263.444149	0	1097.919171	0
fOTU_6733	0	0	0	0	0	0	0	0	0	0	0	0	1472.719451	2773.286991	259.8661623	1104.799282	216.566321	242.6073207	382.7977179	2433.095544	774.9481807	963.7125426	1511.939843	4106.193485	296.8923585	3842.717099	0
fOTU_2274	0	0	0	0	1489.188755	0	421.7762064	342.9504366	0	685.6504528	0	41041.71821	3829.070572	2218.629593	0	552.399641	0	0	0	0	0	0	0	0	0	0	0
fOTU_2130	0	0	0	0	0	0	0	0	0	1714.126132	0	0	1767.263341	0	0	552.399641	0	1455.643924	2934.782504	17842.70066	10590.95847	963.7125426	33111.48256	6633.081784	2672.031227	2195.838342	0
fOTU_1664	0	0	0	0	0	0	0	0	0	342.8252264	0	168.8959597	27098.03789	0	1039.464649	368.2664273	1299.397926	0	2041.587829	0	0	963.7125426	453.5819529	0	296.8923585	548.9595855	986.7888453
fOTU_4081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	727.821962	510.3969572	2433.095544	3358.108783	0	302.3879686	1579.305187	296.8923585	3293.757513	0
fOTU_3825	0	0	528.6174327	0	0	0	281.1841376	0	862.6883928	514.2378396	0	506.6878792	0	0	0	368.2664273	433.132642	242.6073207	0	0	0	0	151.1939843	0	0	0	0
fOTU_2969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.6073207	255.1984786	2433.095544	4391.373024	1606.187571	6652.535309	16424.77394	1484.461793	17566.70674	5550.687255
fOTU_4397	0	0	0	0	0	0	0	0	0	0	0	0	0	554.6573982	0	184.1332137	1299.397926	9219.078185	765.5954357	3649.643317	258.3160602	642.4750284	2570.297733	4737.91556	2968.923585	2195.838342	493.3944226
fOTU_3349	0	0	0	0	0	0	0	0	0	0	0	0	6185.421693	2773.286991	0	2761.998205	5847.290667	3396.502489	2169.187068	4055.159241	0	3212.375142	5442.983434	631.7220746	1484.461793	4940.63627	0
fOTU_1489	0	0	0	1245.23739	0	0	0	0	0	0	245.6006441	2195.647476	883.6316704	3882.601788	259.8661623	0	11911.14765	2426.073207	765.5954357	0	1291.580301	321.2375142	0	0	0	1646.878757	0
fOTU_4983	0	433.6414976	0	0	0	0	0	0	287.5627976	0	0	0	1178.175561	554.6573982	0	184.1332137	0	242.6073207	0	811.0318481	0	0	302.3879686	0	0	0	0
fOTU_5590	0	1084.103744	0	0	1158.25792	625.8554323	140.5920688	1028.85131	1150.25119	1714.126132	1473.603864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_3783	0	0	0	0	4302.100846	3129.277161	1405.920688	0	0	2228.363972	1228.00322	5235.774752	0	3327.944389	1819.063136	1104.799282	7146.688593	0	127.5992393	405.5159241	774.9481807	0	0	0	0	0	0
fOTU_4729	0	0	0	0	0	0	0	0	0	0	0	0	4712.702242	554.6573982	259.8661623	368.2664273	2165.66321	0	10080.3399	1622.063696	516.6321205	642.4750284	151.1939843	631.7220746	296.8923585	2744.797928	0
fOTU_5464	0	0	0	0	0	0	0	0	0	0	0	0	2061.807231	554.6573982	0	2393.731777	2598.795852	727.821962	255.1984786	2433.095544	0	642.4750284	0	315.8610373	0	1097.919171	0
fOTU_2336	0	0	0	0	0	0	0	342.9504366	0	0	0	0	4123.614462	2218.629593	0	9206.660683	5630.724346	8248.648903	4210.774897	10543.41403	4649.689084	6424.750284	1814.327811	315.8610373	3265.815944	2195.838342	616.7430283
fOTU_2215	0	0	0	0	0	0	0	0	862.6883928	342.8252264	0	0	6185.421693	7210.546177	5457.189408	10127.32675	7796.387556	1940.858565	2551.984786	14193.05734	2066.528482	6424.750284	3931.043591	2211.027261	10391.23255	6038.555441	616.7430283
fOTU_3068	3216.626706	1951.386739	0	0	661.8616687	0	0	0	0	0	0	0	0	0	1559.196974	0	0	0	0	0	0	0	302.3879686	1895.166224	2672.031227	0	246.6972113
fOTU_2871	0	0	0	0	0	0	0	0	0	0	0	0	6479.965583	30506.1569	3378.260109	3130.264632	1515.964247	1455.643924	637.9961965	3649.643317	2841.476663	21201.67594	302.3879686	0	0	0	246.6972113
fOTU_4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552.399641	5414.158025	970.4292827	765.5954357	811.0318481	0	4176.087685	302.3879686	631.7220746	593.784717	548.9595855	123.3486057
fOTU_3741	0	216.8207488	0	0	0	0	421.7762064	0	862.6883928	342.8252264	0	0	0	1663.972195	0	0	866.265284	970.4292827	127.5992393	811.0318481	258.3160602	321.2375142	0	0	0	0	0
fOTU_9112	1206.235015	216.8207488	0	0	0	0	0	0	3163.190774	0	0	0	883.6316704	0	0	368.2664273	0	242.6073207	510.3969572	811.0318481	0	321.2375142	0	0	0	0	123.3486057
fOTU_861	0	0	0	0	0	0	140.5920688	0	0	0	0	0	0	554.6573982	0	368.2664273	0	1698.251245	637.9961965	405.5159241	516.6321205	1606.187571	8466.86312	24953.02195	5937.84717	14272.94922	616.7430283
fOTU_2920	402.0783383	5420.51872	0	1245.23739	1654.654172	0	6467.235164	3086.55393	3450.753571	4285.31533	6385.616746	3209.023235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fOTU_5713	0	0	0	0	4302.100846	1251.710865	4498.946201	342.9504366	0	171.4126132	4666.412237	337.7919195	0	0	0	184.1332137	0	0	0	0	0	0	0	0	0	0	0
fOTU_4846	0	0	0	0	0	0	0	0	0	0	0	0	1472.719451	554.6573982	4937.457083	736.5328546	2165.66321	0	255.1984786	0	0	0	0	315.8610373	0	20311.50466	2343.623508
fOTU_3357	0	6287.801715	0	0	0	0	702.9603439	342.9504366	862.6883928	2571.189198	1228.00322	0	589.0877803	2218.629593	0	368.2664273	0	0	0	2027.57962	774.9481807	0	0	0	0	0	0
fOTU_4552	0	0	0	0	0	0	0	0	0	0	0	0	2945.438901	1109.314796	0	368.2664273	2165.66321	5094.753734	893.194675	9732.382177	2066.528482	3854.85017	755.9699214	315.8610373	3265.815944	1097.919171	616.7430283
fOTU_7771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2078.929298	4419.197128	649.698963	485.2146413	127.5992393	3244.127392	0	0	302.3879686	631.7220746	0	1646.878757	0
fOTU_4422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649.698963	970.4292827	3317.580222	0	774.9481807	11885.78803	1511.939843	315.8610373	4453.385378	548.9595855	493.3944226
fOTU_11602	0	0	0	0	0	0	0	0	0	0	0	0	883.6316704	0	259.8661623	736.5328546	433.132642	242.6073207	382.7977179	811.0318481	258.3160602	642.4750284	0	0	0	548.9595855	123.3486057
fOTU_7180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1841.332137	216.566321	0	255.1984786	811.0318481	0	642.4750284	453.5819529	6633.081784	296.8923585	7136.474612	123.3486057
fOTU_12137	0	0	0	0	0	0	0	0	0	171.4126132	982.4025763	0	0	0	0	184.1332137	433.132642	0	0	1216.547772	1033.264241	321.2375142	453.5819529	0	0	0	0
fOTU_6811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2946.131418	0	242.6073207	0	405.5159241	0	4176.087685	3023.879686	947.583112	1484.461793	0	123.3486057
fOTU_6927	0	0	0	0	165.4654172	0	843.5524127	1714.752183	3738.316369	514.2378396	245.6006441	168.8959597	0	0	779.5984868	0	1082.831605	0	0	0	258.3160602	642.4750284	0	0	0	0	0
mOTU_247	0	0	0	0	0	0	0	126948.2447	4086.588943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_888	0	0	0	0	0	0	0	0	0	0	1987.4342	0	0	1239.074864	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_361	2304.671716	0	0	0	0	0	0	2127.624213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9538.444719	0	0	0
mOTU_130	0	0	0	0	23717.89683	0	0	709.2080709	0	32952.83038	17886.9078	0	0	0	178556.0476	0	30787.11091	0	0	28624.41698	0	0	0	0	0	0	0
mOTU_679	0	6697.888256	0	471543.6869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mOTU_649	0	0	0	0	0	7596.26697	0	0	0	0	0	0	0	0	0	0	0	0	8441.450941	0	0	0	0	1192.30559	0	0	0
mOTU_553	0	148190.7777	0	0	0	3798.133485	0	43261.69232	0	0	87447.1048	0	25528.47546	0	3433.770145	0	47173.79897	2582.080829	0	42406.54367	6373.833592	0	0	0	0	0	0
mOTU_45	0	5860.652224	0	923.9915484	641.0242387	691260.2943	0	0	0	4018.637852	0	0	0	3717.224592	0	0	0	0	0	0	0	0	415.0509809	0	0	0	0
